PARID,SALEDATE,PRICE,RECORDDATE,INSTRUNO,INSTRUTYPE,LANDCOURT_NO,CERT_NO,BOOK,PAGE,CONV_TAX,DOC_TYPE,VALCODE,VALCODE,SALETYP
210080820069     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820070     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820070     ,2003/07/03,    788000,2003/07/11,                    ,Fee conveyance                          ,2956112                                 ,652533                                  ,        ,        ,788                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820070     ,1991/01/08,    603750,1991/01/31,0000000000          ,Fee conveyance                          ,1798102                                 ,365451                                  ,        ,        ,301.85                                  ,                                        ,Valid                                   ,X ,Improved
210080820070     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820071     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820071     ,2010/03/25,    751000,2010/04/01,                    ,Fee conveyance                          ,3952199                                 ,977259                                  ,        ,        ,1877.5                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820071     ,2004/10/27,          ,2004/11/19,                    ,Fee conveyance                          ,3195587                                 ,724725                                  ,        ,        ,0                                       ,Quitclaim apartment deed                ,                                        ,  ,
210080820071     ,2000/12/05,          ,2001/04/26,2699936             ,Fee conveyance                          ,2699936                                 ,580,059                                 ,        ,        ,0.00                                    ,Apartment deed                          ,                                        ,  ,
210080820071     ,1998/12/10,    340000,1998/12/15,0000000000          ,Fee conveyance                          ,2506631                                 ,522830                                  ,        ,        ,340.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820071     ,1991/01/08,    577500,1991/01/31,0000000000          ,Fee conveyance                          ,1798100                                 ,365445                                  ,        ,        ,288.75                                  ,                                        ,Valid                                   ,X ,Improved
210080820071     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820072     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820072     ,2021/09/13,   1293636,2021/09/16,                    ,Fee conveyance                          ,T11581001                               ,1221770                                 ,        ,        ,5174.5                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820072     ,2007/04/02,   1569000,2007/04/10,                    ,Fee conveyance                          ,3586033                                 ,853259                                  ,        ,        ,5491.5                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820072     ,1999/12/13,    525000,1999/12/21,0000000000          ,Fee conveyance                          ,2596603                                 ,545,347                                 ,        ,        ,525.00                                  ,                                        ,Related individuals                     ,4 ,Improved
210080820072     ,1993/05/01,    610000,          ,                    ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,                                        ,Valid                                   ,X ,Improved
210080820072     ,1993/03/03,    610000,1993/06/06,0000000000          ,Fee conveyance                          ,2021759                                 ,413127                                  ,        ,        ,305.00                                  ,                                        ,                                        ,  ,
210080820072     ,1991/06/10,    600000,1991/07/19,0000000000          ,Fee conveyance                          ,1836957                                 ,373664                                  ,        ,        ,300.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820072     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820073     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820073     ,2009/12/30,    750000,2010/01/06,                    ,Fee conveyance                          ,3929651                                 ,969230                                  ,        ,        ,1875                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820073     ,2005/04/15,    900000,2005/04/20,                    ,Fee conveyance                          ,3256247                                 ,744438                                  ,        ,        ,900                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820073     ,1990/12/12,    483000,1991/01/31,0000000000          ,Fee conveyance                          ,1798104                                 ,365446                                  ,        ,        ,241.50                                  ,                                        ,Valid                                   ,X ,Improved
210080820073     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820074     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820074     ,2019/07/09,    950000,2019/07/18,                    ,Fee conveyance                          ,T10790054                               ,1179252                                 ,        ,        ,2375                                    ,Warranty deed                           ,Valid Sale                              ,0 ,Improved
210080820074     ,2011/05/07,          ,2011/06/03,                    ,Fee conveyance                          ,4077539                                 ,1025200                                 ,        ,        ,0                                       ,Quitclaim apartment deed                ,Related individuals                     ,4 ,Improved
210080820074     ,1999/08/06,    380000,1999/08/12,0000000000          ,Fee conveyance                          ,2567134                                 ,237,331                                 ,        ,        ,380.00                                  ,                                        ,Other                                   ,7 ,Improved
210080820074     ,1998/10/21,    380000,1998/10/30,0000000000          ,Fee conveyance                          ,2496938                                 ,520292                                  ,        ,        ,380.00                                  ,                                        ,Other                                   ,7 ,Improved
210080820074     ,1991/01/08,    510000,1991/01/31,0000000000          ,Fee conveyance                          ,1798112                                 ,365450                                  ,        ,        ,255.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820074     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820075     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820075     ,2021/04/09,    930000,2021/04/27,                    ,Fee conveyance                          ,T11439070                               ,1212311                                 ,        ,        ,2325                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820075     ,1991/01/08,    483000,1991/01/31,0000000000          ,Fee conveyance                          ,1798098                                 ,365444                                  ,        ,        ,241.50                                  ,                                        ,Valid                                   ,X ,Improved
210080820075     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820076     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820076     ,2022/07/08,          ,2022/09/13,                    ,Fee conveyance                          ,T11943245                               ,                                        ,        ,        ,                                        ,T O D                                   ,                                        ,  ,
210080820076     ,2018/10/25,   1050000,2018/11/07,                    ,Fee conveyance                          ,T10537078                               ,1166300                                 ,        ,        ,4200                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820076     ,2015/09/03,   1225000,2015/09/11,                    ,Fee conveyance                          ,T9384323                                ,1103771                                 ,        ,        ,4900                                    ,Warranty deed                           ,Other                                   ,2 ,Improved
210080820076     ,2008/05/30,   1225000,2008/05/30,                    ,Fee conveyance                          ,3753888                                 ,910054                                  ,        ,        ,4287.5                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820076     ,2005/05/09,   1225000,2005/05/12,                    ,Fee conveyance                          ,3267191                                 ,748126                                  ,        ,        ,1225                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820076     ,2001/03/12,    570000,2001/03/30,                    ,Fee conveyance                          ,2693993                                 ,578,030                                 ,        ,        ,570.00                                  ,Warranty deed                           ,Valid Sale                              ,0 ,Improved
210080820076     ,1991/01/08,    490000,1991/01/31,0000000000          ,Fee conveyance                          ,1798094                                 ,365442                                  ,        ,        ,245.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820076     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820077     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820077     ,2008/01/04,          ,2008/01/10,                    ,Fee conveyance                          ,3700247                                 ,891549                                  ,        ,        ,0                                       ,Quitclaim apartment deed                ,                                        ,  ,
210080820077     ,2003/10/21,    585000,2003/11/10,                    ,Fee conveyance                          ,3024826                                 ,672688                                  ,        ,        ,585                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820077     ,1991/01/08,    483000,1991/01/31,0000000000          ,Fee conveyance                          ,1798110                                 ,365449                                  ,        ,        ,241.50                                  ,                                        ,Valid                                   ,X ,Improved
210080820077     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820078     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820078     ,1995/07/25,    435000,1995/08/01,0000000000          ,Fee conveyance                          ,2252487                                 ,460395                                  ,        ,        ,435.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820078     ,1991/05/07,    540000,1991/06/14,0000000000          ,Fee conveyance                          ,1827631                                 ,371286                                  ,        ,        ,270.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820078     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820079     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820079     ,2022/10/17,   1250000,2022/10/28,                    ,Fee conveyance                          ,T11988061                               ,1245811                                 ,        ,        ,5000                                    ,Warranty deed                           ,Valid Sale                              ,0 ,Improved
210080820079     ,2018/03/12,    770000,2018/03/19,                    ,Fee conveyance                          ,T10304087                               ,1153323                                 ,        ,        ,1925                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820079     ,2006/06/16,    825000,2006/06/30,                    ,Fee conveyance                          ,3447458                                 ,811786                                  ,        ,        ,2062.5                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820079     ,2003/12/23,    540000,2003/12/31,                    ,Fee conveyance                          ,3050181                                 ,679516                                  ,        ,        ,540                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820079     ,2000/04/03,    355000,2000/04/14,0000000000          ,Fee conveyance                          ,2619248                                 ,552419                                  ,        ,        ,355.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820079     ,1997/03/10,    260000,1997/03/25,0000000000          ,Fee conveyance                          ,2371992                                 ,489256                                  ,        ,        ,260.00                                  ,                                        ,Developer sale                          ,8 ,Improved
210080820079     ,1992/06/24,    446250,1992/09/01,0000000000          ,Fee conveyance                          ,1950028                                 ,397732                                  ,        ,        ,223.10                                  ,                                        ,Valid                                   ,X ,Improved
210080820079     ,1991/01/08,    446250,1991/01/31,0000000000          ,Fee conveyance                          ,1798805                                 ,365556                                  ,        ,        ,223.10                                  ,                                        ,Valid                                   ,X ,Improved
210080820079     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820080     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820080     ,2008/10/09,    560000,2009/01/28,                    ,Fee conveyance                          ,3823304                                 ,935132                                  ,        ,        ,840                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820080     ,2007/02/16,    860000,2007/02/28,                    ,Fee conveyance                          ,3566707                                 ,847358                                  ,        ,        ,2150                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820080     ,2006/05/24,    817000,2006/06/09,                    ,Fee conveyance                          ,3438672                                 ,808723                                  ,        ,        ,2042.5                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820080     ,2003/04/22,    492500,2003/05/06,                    ,Fee conveyance                          ,2925633                                 ,644998                                  ,        ,        ,492.5                                   ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820080     ,2002/06/18,    450000,2002/07/08,                    ,Fee conveyance                          ,2820857                                 ,616407                                  ,        ,        ,450.00                                  ,Warranty deed                           ,Valid Sale                              ,0 ,Improved
210080820080     ,1999/12/10,    200000,1999/12/17,0000000000          ,Fee conveyance                          ,2595747                                 ,545,085                                 ,        ,        ,200.00                                  ,                                        ,Other                                   ,7 ,Improved
210080820080     ,1991/01/08,    450000,1991/01/31,0000000000          ,Fee conveyance                          ,1798106                                 ,365447                                  ,        ,        ,225.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820080     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820081     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820081     ,2017/01/18,   1100000,2017/01/25,                    ,Fee conveyance                          ,T9886019                                ,1130504                                 ,        ,        ,4400                                    ,Exchange deed                           ,Valid Sale                              ,0 ,Improved
210080820081     ,2013/03/13,    890000,2013/04/11,                    ,Fee conveyance                          ,T8501157                                ,1058678                                 ,        ,        ,2225                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820081     ,2005/12/05,   1110057,2005/12/09,                    ,Fee conveyance                          ,3365404                                 ,783358                                  ,        ,        ,3885.2                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820081     ,2002/05/06,    625000,2002/05/22,                    ,Fee conveyance                          ,2806934                                 ,612152                                  ,        ,        ,625.00                                  ,Warranty deed                           ,                                        ,  ,
210080820081     ,1991/02/20,    500000,1991/02/26,0000000000          ,Fee conveyance                          ,1803204                                 ,366491                                  ,        ,        ,250.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820081     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820082     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820082     ,2022/02/11,          ,2022/03/28,                    ,Fee conveyance                          ,T11774296                               ,1234291                                 ,        ,        ,                                        ,Warranty deed                           ,                                        ,  ,
210080820082     ,1998/11/10,    350000,1998/12/15,0000000000          ,Fee conveyance                          ,2506709                                 ,522847                                  ,        ,        ,350.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820082     ,1991/01/08,    551250,1991/01/31,0000000000          ,Fee conveyance                          ,1798108                                 ,365448                                  ,        ,        ,275.60                                  ,                                        ,Valid                                   ,X ,Improved
210080820082     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820083     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820083     ,2019/10/16,    764100,2019/11/15,                    ,Fee conveyance                          ,T10910296                               ,1185681                                 ,        ,        ,1910.3                                  ,Apartment deed                          ,Related individuals                     ,4 ,
210080820083     ,2019/05/22,    850000,2019/05/31,                    ,Fee conveyance                          ,T10742012                               ,1176624                                 ,        ,        ,2125                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820083     ,2016/07/06,    700000,2016/07/12,                    ,Fee conveyance                          ,T9689118                                ,1119871                                 ,        ,        ,1750                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820083     ,1997/03/21,    260000,1997/04/07,0000000000          ,Fee conveyance                          ,2374222                                 ,489941                                  ,        ,        ,260.00                                  ,                                        ,Developer sale                          ,8 ,Improved
210080820083     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820084     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820084     ,2019/04/01,    875000,2019/04/16,                    ,Fee conveyance                          ,T10697002                               ,1174320                                 ,        ,        ,2187.5                                  ,Exchange deed                           ,Valid Sale                              ,0 ,Improved
210080820084     ,2007/05/26,    875000,2007/06/01,                    ,Fee conveyance                          ,3609886                                 ,861292                                  ,        ,        ,2187.5                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820084     ,1998/03/04,    280000,1998/03/12,0000000000          ,Fee conveyance                          ,2443111                                 ,506489                                  ,        ,        ,280.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820084     ,1991/01/08,    456750,1991/02/05,0000000000          ,Fee conveyance                          ,1799382                                 ,365669                                  ,        ,        ,228.35                                  ,                                        ,Valid                                   ,X ,Improved
210080820084     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820085     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820085     ,2006/11/26,    950000,2007/04/18,                    ,Fee conveyance                          ,3589938                                 ,854506                                  ,        ,        ,1900                                    ,Quitclaim deed                          ,                                        ,  ,
210080820085     ,2002/12/07,    570000,2002/12/12,                    ,Fee conveyance                          ,2870339                                 ,631060                                  ,        ,        ,570                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820085     ,2000/08/25,    450000,2000/09/21,                    ,Fee conveyance                          ,2652392                                 ,563,744                                 ,        ,        ,450.00                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820085     ,1991/02/26,    470000,1991/03/01,0000000000          ,Fee conveyance                          ,1803981                                 ,366693                                  ,        ,        ,235.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820085     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820086     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820086     ,2022/04/12,   1575000,2022/04/21,                    ,Fee conveyance                          ,T11798058                               ,1235636                                 ,        ,        ,6300                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820086     ,2016/11/21,          ,          ,                    ,Fee conveyance                          ,T9779161                                ,1123531                                 ,        ,        ,0                                       ,T O D                                   ,                                        ,  ,
210080820086     ,2016/09/01,          ,2016/09/15,                    ,Fee conveyance                          ,T9754233                                ,1123531                                 ,        ,        ,0                                       ,Apartment deed                          ,                                        ,  ,
210080820086     ,2005/12/21,          ,2005/12/28,                    ,Fee conveyance                          ,3372262                                 ,785969                                  ,        ,        ,0                                       ,Deed to trust                           ,                                        ,  ,
210080820086     ,1995/06/29,    370000,1995/06/29,0000000000          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,370.00                                  ,                                        ,Developer sale                          ,8 ,Improved
210080820086     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820087     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820087     ,2001/09/20,          ,2001/10/23,                    ,Fee conveyance                          ,2746623                                 ,594119                                  ,        ,        ,                                        ,Land Court Order (all types)            ,                                        ,  ,
210080820087     ,1991/02/20,    446250,1991/03/15,0000000000          ,Fee conveyance                          ,1806572                                 ,361114                                  ,        ,        ,223.10                                  ,                                        ,Valid                                   ,X ,Improved
210080820087     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820088     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820088     ,1993/07/29,    285000,1993/08/10,0000000000          ,Fee conveyance                          ,2053255                                 ,419208                                  ,        ,        ,285.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820088     ,1991/02/20,    460000,1991/03/15,0000000000          ,Fee conveyance                          ,1806581                                 ,361118                                  ,        ,        ,230.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820088     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820089     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820089     ,2003/11/20,          ,2004/01/05,                    ,Fee conveyance                          ,3050874                                 ,679679                                  ,        ,        ,0                                       ,Quitclaim apartment deed                ,Related individuals                     ,4 ,Improved
210080820089     ,2003/10/06,    689000,2003/10/10,                    ,Fee conveyance                          ,3008369                                 ,668358                                  ,        ,        ,689                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820089     ,1991/02/20,    514500,1991/03/15,0000000000          ,Fee conveyance                          ,1806570                                 ,361113                                  ,        ,        ,257.25                                  ,                                        ,Valid                                   ,X ,Improved
210080820089     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820090     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820090     ,2006/03/24,   1430000,2006/04/04,                    ,Fee conveyance                          ,3412550                                 ,800212                                  ,        ,        ,5005                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820090     ,2006/03/06,      1133,2006/04/04,                    ,Fee conveyance                          ,3412549                                 ,800211                                  ,        ,        ,1.7                                     ,Apartment deed                          ,                                        ,  ,
210080820090     ,2005/03/08,   1050000,2005/03/11,                    ,Fee conveyance                          ,3239887                                 ,738161                                  ,        ,        ,1050                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820090     ,2000/12/04,    615000,2000/12/18,                    ,Fee conveyance                          ,2671337                                 ,570,573                                 ,        ,        ,615.00                                  ,Warranty deed                           ,Valid Sale                              ,0 ,Improved
210080820090     ,2000/03/24,    575000,2000/03/29,0000000000          ,Fee conveyance                          ,2615380                                 ,551,207                                 ,        ,        ,575.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820090     ,1994/03/29,    470000,1994/04/13,0000000000          ,Fee conveyance                          ,2137161                                 ,435708                                  ,        ,        ,470.00                                  ,                                        ,Valid                                   ,X ,Leasehold
210080820090     ,1992/10/27,    435000,1992/10/30,0000000000          ,Fee conveyance                          ,1966477                                 ,401030                                  ,        ,        ,217.50                                  ,                                        ,Valid                                   ,X ,Improved
