PARID,SALEDATE,PRICE,RECORDDATE,INSTRUNO,INSTRUTYPE,LANDCOURT_NO,CERT_NO,BOOK,PAGE,CONV_TAX,DOC_TYPE,VALCODE,VALCODE,SALETYP
390041440040     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440041     ,2015/03/17,     10000,2015/03/24,A55610631           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,15                                      ,Warranty deed                           ,Other                                   ,2 ,
390041440041     ,2015/01/06,          ,2015/02/11,A55200631           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0                                       ,Personal representative's deed          ,Other                                   ,2 ,
390041440041     ,2014/05/01,          ,2014/05/01,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Death                                   ,                                        ,  ,Improved
390041440041     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440041     ,2003/03/03,    399000,2003/03/06,03-040873           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,399                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440041     ,1999/06/29,    216000,1999/07/14,9900112052          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,216.00                                  ,                                        ,Valid Sale                              ,0 ,Improved
390041440041     ,1989/11/29,    186500,1989/11/29,8900181437          ,Fee conveyance                          ,                                        ,                                        ,23924   ,747     ,93.25                                   ,                                        ,Valid Sale                              ,0 ,Improved
390041440041     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440042     ,2018/08/15,    599999,2018/09/04,A68210175           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,900                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440042     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440042     ,2008/06/13,          ,2008/06/27,08-104453           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0                                       ,Quitclaim apartment deed                ,                                        ,  ,
390041440042     ,2008/06/06,    640000,2008/06/20,08-099950           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,1600                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440042     ,1989/12/21,    168000,1989/12/21,8900196992          ,Fee conveyance                          ,                                        ,                                        ,24032   ,70      ,84.00                                   ,                                        ,Valid                                   ,X ,Improved
390041440042     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440043     ,2019/03/27,          ,2019/04/11,A70400637           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0                                       ,Quitclaim deed                          ,                                        ,  ,
390041440043     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440043     ,2010/03/30,    533000,2010/04/05,10-044178           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,799.5                                   ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440043     ,1998/01/16,          ,1998/01/29,9800011943          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
390041440043     ,1998/01/16,    260000,1998/01/29,9800011944          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,260.00                                  ,                                        ,Valid                                   ,X ,Improved
390041440043     ,1996/09/25,    230000,1996/09/30,9600140461          ,A/S on fee                              ,                                        ,                                        ,        ,        ,230.00                                  ,                                        ,Related individuals                     ,4 ,Improved
390041440043     ,1996/02/20,          ,1996/03/21,9600038785          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
390041440043     ,1989/11/14,    205000,1989/11/14,8900173878          ,Fee conveyance                          ,                                        ,                                        ,23870   ,507     ,102.50                                  ,                                        ,Valid                                   ,X ,Improved
390041440043     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440044     ,2021/04/01,          ,2021/04/23,A77830637           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,Quitclaim deed                          ,                                        ,  ,
390041440044     ,2018/08/10,          ,2018/08/16,A68020388           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,Warranty deed                           ,                                        ,  ,
390041440044     ,2013/05/09,    520000,2013/05/15,A48830595           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,780                                     ,Exchange deed                           ,Valid Sale                              ,0 ,Improved
390041440044     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440044     ,2010/03/22,          ,2010/03/30,10-041521           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0                                       ,Deed to trust                           ,Related individuals                     ,4 ,
390041440044     ,1992/08/08,          ,1992/08/20,9200136539          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
390041440044     ,1990/06/27,    317000,1990/07/03,0090100412          ,A/S on fee                              ,                                        ,                                        ,        ,        ,158.50                                  ,                                        ,Valid                                   ,X ,Improved
390041440044     ,1989/12/14,    168000,1989/12/14,8900191071          ,Fee conveyance                          ,                                        ,                                        ,23994   ,534     ,84.00                                   ,                                        ,Valid                                   ,X ,Improved
390041440044     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440045     ,2020/05/08,          ,2020/06/01,A74570543           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,Quitclaim deed                          ,                                        ,  ,
390041440045     ,2017/06/24,    625540,2017/06/30,A63900595           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,1563.9                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440045     ,2011/05/24,      1500,2011/06/01,11-086504           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,1.5                                     ,Quitclaim apartment deed                ,Related individuals                     ,4 ,
390041440045     ,2011/05/18,    480000,2011/05/23,11-082172           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,720                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440045     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440045     ,2004/06/02,    570000,2004/06/08,04-114909           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,570                                     ,Apartment deed                          ,                                        ,  ,
390041440045     ,1999/09/16,    299000,1999/10/20,9900167760          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,299.00                                  ,                                        ,Valid                                   ,X ,Improved
390041440045     ,1997/04/04,    245000,1997/04/18,9700050110          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,245.00                                  ,                                        ,Valid                                   ,X ,Improved
390041440045     ,1989/11/20,    190000,1989/11/20,8900176934          ,Fee conveyance                          ,                                        ,                                        ,23895   ,293     ,95.00                                   ,                                        ,Valid                                   ,X ,Improved
390041440045     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440046     ,2012/01/25,          ,2012/06/14,A45480306           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0                                       ,Quitclaim apartment deed                ,Related individuals                     ,4 ,
390041440046     ,2011/12/07,    510533,2011/12/30,A43810698           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,765.8                                   ,Apartment deed                          ,Related individuals                     ,4 ,Improved
390041440046     ,2011/05/10,    518533,2011/05/16,11-078250           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,777.8                                   ,Quitclaim deed                          ,Foreclosure                             ,5 ,Improved
390041440046     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440046     ,2005/04/22,          ,2005/05/10,05-092837           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,685                                     ,Apartment deed                          ,                                        ,  ,
390041440046     ,2002/05/09,    340000,2002/06/03,02-096533           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,340.00                                  ,Warranty deed                           ,                                        ,  ,
390041440046     ,1999/08/06,    294000,1999/08/16,9900131539          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,294.00                                  ,                                        ,Valid                                   ,X ,Improved
390041440046     ,1993/05/26,    225000,1993/06/18,9300097165          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,112.50                                  ,                                        ,                                        ,  ,
390041440046     ,1990/01/16,    225000,1990/01/29,9000012089          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,112.50                                  ,                                        ,                                        ,  ,
390041440046     ,1989/12/19,    285000,1990/01/29,9000012090          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,142.50                                  ,                                        ,Valid                                   ,X ,Improved
390041440046     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440046     ,1900/01/01,          ,1995/09/20,9500120497          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
390041440047     ,2024/11/13,          ,2025/04/14,A9235000409         ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Affidavit (all types)                   ,                                        ,  ,
390041440047     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440047     ,2007/08/13,          ,2007/08/14,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Ownership correction                    ,                                        ,  ,
390041440047     ,1989/12/29,    225000,1989/12/29,8900201943          ,Fee conveyance                          ,                                        ,                                        ,24065   ,599     ,112.50                                  ,                                        ,Valid                                   ,X ,Improved
390041440047     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440047     ,1900/01/01,          ,1996/07/22,9600104067          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
390041440047     ,1900/01/01,          ,1995/08/29,9500111100          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
390041440047     ,1900/01/01,          ,1996/09/09,9600129118          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
390041440048     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440048     ,2008/03/03,          ,2008/03/11,08-37675            ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0                                       ,Apartment deed                          ,                                        ,  ,
390041440048     ,1989/11/14,    225000,1989/11/14,8900173880          ,Fee conveyance                          ,                                        ,                                        ,23870   ,528     ,112.50                                  ,                                        ,Valid                                   ,X ,Improved
390041440048     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
