PARID,SALEDATE,PRICE,RECORDDATE,INSTRUNO,INSTRUTYPE,LANDCOURT_NO,CERT_NO,BOOK,PAGE,CONV_TAX,DOC_TYPE,VALCODE,VALCODE,SALETYP
390041430021     ,2002/04/25,    450000,2002/05/02,02-075787           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,450.00                                  ,Apartment deed                          ,                                        ,  ,
390041430021     ,2001/01/28,    435000,2001/01/31,01-013791           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,435.00                                  ,Warranty deed                           ,Valid Sale                              ,0 ,Improved
390041430021     ,2000/12/28,          ,2001/01/31,01-013790           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,Quitclaim deed                          ,                                        ,  ,
390041430021     ,1988/12/19,    182500,1988/12/21,8800184049          ,Fee conveyance                          ,                                        ,                                        ,22683   ,37      ,91.25                                   ,                                        ,Valid                                   ,X ,Improved
390041430021     ,1988/06/01,          ,1988/07/28,8800107561          ,                                        ,                                        ,                                        ,22185   ,204     ,0.00                                    ,                                        ,                                        ,  ,
390041430022     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041430022     ,2005/10/04,    845000,2005/10/20,05-213178           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,2112.5                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041430022     ,1996/05/25,    225000,1996/05/31,9600076504          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,225.00                                  ,                                        ,Valid                                   ,X ,Improved
390041430022     ,1988/12/16,    191000,1988/12/21,8800184043          ,Fee conveyance                          ,                                        ,                                        ,22683   ,1       ,95.50                                   ,                                        ,Valid                                   ,X ,Improved
390041430022     ,1988/06/01,          ,1988/07/28,8800107561          ,                                        ,                                        ,                                        ,22185   ,204     ,0.00                                    ,                                        ,                                        ,  ,
390041430022     ,1900/01/01,          ,1993/06/21,9300117272          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
390041430023     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041430023     ,2005/04/19,    749000,2005/05/04,05-088713           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,749                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041430023     ,1996/04/15,          ,1996/04/18,9600053426          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
390041430023     ,1996/04/10,    295000,1996/04/16,9600051911          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,295.00                                  ,                                        ,Valid                                   ,X ,Improved
390041430023     ,1991/06/12,          ,1993/03/17,9300042591          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
390041430023     ,1990/03/26,        10,1990/05/17,0090072336          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,1.00                                    ,                                        ,                                        ,  ,
390041430023     ,1989/01/01,    183500,          ,                    ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,                                        ,Valid                                   ,X ,Improved
390041430023     ,1988/12/30,    183500,1989/01/12,8900004161          ,Fee conveyance                          ,                                        ,                                        ,22759   ,729     ,91.75                                   ,                                        ,                                        ,  ,
390041430023     ,1988/06/01,          ,1988/07/28,8800107561          ,                                        ,                                        ,                                        ,22185   ,204     ,0.00                                    ,                                        ,                                        ,  ,
390041430024     ,2019/07/05,    810000,2019/07/12,A71320443           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,2025                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041430024     ,2018/01/11,          ,2018/01/17,A65910590           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0                                       ,Warranty deed                           ,                                        ,  ,
390041430024     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041430024     ,1996/12/31,    250000,1997/02/11,9700019026          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,250.00                                  ,                                        ,Valid                                   ,X ,Improved
390041430024     ,1988/12/21,    176000,1988/12/22,8800184840          ,Fee conveyance                          ,                                        ,                                        ,22688   ,619     ,88.00                                   ,                                        ,Other                                   ,7 ,Improved
390041430024     ,1988/06/01,          ,1988/07/28,8800107561          ,                                        ,                                        ,                                        ,22185   ,204     ,0.00                                    ,                                        ,                                        ,  ,
390041430024     ,1900/01/01,          ,1999/11/18,9900184122          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
390041430025     ,2014/09/02,    681500,2014/09/10,A53660312           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,1703.8                                  ,Apartment deed                          ,REO/Short sale                          ,R ,Improved
390041430025     ,2014/05/22,    798150,2014/05/29,A52620550           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,1995.4                                  ,Commissioner's deed                     ,Valid Sale                              ,0 ,Improved
390041430025     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041430025     ,1989/02/01,    225000,          ,                    ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,                                        ,Valid                                   ,X ,Improved
390041430025     ,1989/01/31,    225000,1989/02/03,8900015691          ,Fee conveyance                          ,                                        ,                                        ,22830   ,552     ,112.50                                  ,                                        ,                                        ,  ,
390041430025     ,1988/06/01,          ,1988/07/28,8800107561          ,                                        ,                                        ,                                        ,22185   ,204     ,0.00                                    ,                                        ,                                        ,  ,
390041430026     ,2023/09/13,   1660000,2023/09/18,A86610298           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,6640                                    ,Exchange deed                           ,Valid Sale                              ,0 ,Improved
390041430026     ,2020/12/20,          ,2020/12/20,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Correction                              ,                                        ,  ,
390041430026     ,2012/10/22,    750000,2012/11/14,A47010152           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,1875                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041430026     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041430026     ,1997/09/25,    301000,1997/10/14,9700139300          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,301.00                                  ,                                        ,Valid                                   ,X ,Improved
390041430026     ,1990/02/28,    400000,1990/03/02,9000030141          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,200.00                                  ,                                        ,Valid                                   ,X ,Improved
390041430026     ,1988/12/12,    225000,1988/12/20,8800183072          ,Fee conveyance                          ,                                        ,                                        ,22677   ,39      ,112.50                                  ,                                        ,Valid                                   ,X ,Improved
390041430026     ,1988/06/01,          ,1988/07/28,8800107561          ,                                        ,                                        ,                                        ,22185   ,204     ,0.00                                    ,                                        ,                                        ,  ,
390041430027     ,2023/05/22,          ,2023/05/31,A85510606           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,Trustee's limited warranty deed         ,                                        ,  ,
390041430027     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041430027     ,2006/01/02,    300000,2006/04/03,06-062131           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,450                                     ,Deed                                    ,                                        ,  ,
390041430027     ,1988/12/13,    200500,1988/12/21,8800184039          ,Fee conveyance                          ,                                        ,                                        ,22683   ,747     ,100.25                                  ,                                        ,Valid                                   ,X ,Improved
390041430027     ,1988/06/01,          ,1988/07/28,8800107561          ,                                        ,                                        ,                                        ,22185   ,204     ,0.00                                    ,                                        ,                                        ,  ,
390041430028     ,2016/02/04,    719900,2016/02/12,A58860006           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,1799.8                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041430028     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041430028     ,1989/07/15,    279500,1989/07/19,8900106366          ,Fee conveyance                          ,                                        ,                                        ,23422   ,18      ,139.75                                  ,                                        ,Valid                                   ,X ,Improved
390041430028     ,1989/02/28,    234000,1989/03/03,8900028879          ,Fee conveyance                          ,                                        ,                                        ,22912   ,611     ,117.00                                  ,                                        ,                                        ,  ,
390041430028     ,1988/06/01,          ,1988/07/28,8800107561          ,                                        ,                                        ,                                        ,22185   ,204     ,0.00                                    ,                                        ,                                        ,  ,
