PARID,SALEDATE,PRICE,RECORDDATE,INSTRUNO,INSTRUTYPE,LANDCOURT_NO,CERT_NO,BOOK,PAGE,CONV_TAX,DOC_TYPE,VALCODE,VALCODE,SALETYP
210080830055     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830055     ,2018/02/06,          ,2018/02/15,                    ,Fee conveyance                          ,T10272220                               ,1151825                                 ,        ,        ,0                                       ,Quitclaim apartment deed                ,                                        ,  ,
210080830055     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830055     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830055     ,2014/06/23,    750000,2014/07/16,                    ,Fee conveyance                          ,T8962056                                ,1081498                                 ,        ,        ,1875                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830055     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830055     ,2005/03/16,          ,2005/03/31,                    ,Fee conveyance                          ,3247871                                 ,740970                                  ,        ,        ,762                                     ,Apartment deed                          ,                                        ,  ,
210080830055     ,2005/03/16,          ,2005/04/07,                    ,Fee conveyance                          ,3251020                                 ,742217                                  ,        ,        ,0                                       ,Apartment deed                          ,                                        ,  ,
210080830055     ,1999/07/22,    269000,1999/07/29,0000000000          ,Fee conveyance                          ,2563671                                 ,536,420                                 ,        ,        ,269.00                                  ,                                        ,Valid Sale                              ,0 ,Improved
210080830055     ,1996/12/13,    222200,1996/12/26,0000000000          ,Fee conveyance                          ,2356149                                 ,485252                                  ,        ,        ,222.20                                  ,                                        ,Valid Sale                              ,0 ,Improved
210080830055     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830056     ,2020/06/08,          ,2020/08/14,                    ,Recorded document                       ,T11183321                               ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830056     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830056     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830056     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830056     ,2017/02/24,    726500,2017/03/06,                    ,Fee conveyance                          ,T9926068                                ,1132523                                 ,        ,        ,1816.3                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830056     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830056     ,2003/08/20,    450000,2003/08/26,                    ,Fee conveyance                          ,2982094                                 ,661413                                  ,        ,        ,450                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830056     ,1994/03/28,    266500,1994/03/31,0000000000          ,Fee conveyance                          ,2133793                                 ,435130                                  ,        ,        ,266.50                                  ,                                        ,Valid                                   ,X ,Improved
210080830056     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830057     ,2021/06/29,          ,2021/08/25,                    ,Fee conveyance                          ,T11559349                               ,1220454                                 ,        ,        ,                                        ,Apartment deed                          ,                                        ,  ,
210080830057     ,2021/03/31,   1310000,2021/04/08,                    ,Fee conveyance                          ,T11420041                               ,1211207                                 ,        ,        ,5240                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830057     ,2020/06/08,          ,2020/08/14,                    ,Recorded document                       ,T11183321                               ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830057     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830057     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830057     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830057     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830057     ,2007/01/05,          ,2007/02/20,                    ,Fee conveyance                          ,3562655                                 ,846175                                  ,        ,        ,0                                       ,Quitclaim deed                          ,                                        ,  ,
210080830057     ,2000/03/17,    590000,2000/03/31,0000000000          ,Fee conveyance                          ,2616175                                 ,551,419                                 ,        ,        ,590.00                                  ,                                        ,Valid                                   ,X ,Improved
210080830057     ,1996/12/10,    333300,1996/12/31,0000000000          ,Fee conveyance                          ,2358305                                 ,485867                                  ,        ,        ,333.30                                  ,                                        ,Developer sale                          ,8 ,Improved
210080830057     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830058     ,2020/06/08,          ,2020/08/14,                    ,Recorded document                       ,T11183321                               ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830058     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830058     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830058     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830058     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830058     ,2005/02/25,          ,2005/03/02,                    ,Fee conveyance                          ,3236159                                 ,736904                                  ,        ,        ,0                                       ,Apartment deed                          ,Other                                   ,7 ,Improved
210080830058     ,2005/02/25,         0,2005/03/11,                    ,Fee conveyance                          ,3239677                                 ,737983                                  ,        ,        ,0                                       ,Apartment deed                          ,Other                                   ,7 ,Improved
210080830058     ,2000/11/14,    750000,2000/12/04,                    ,Fee conveyance                          ,2668310                                 ,453825                                  ,        ,        ,750.00                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830058     ,1995/02/09,    598500,1995/03/14,0000000000          ,Fee conveyance                          ,2224120                                 ,453825                                  ,        ,        ,598.50                                  ,                                        ,Other                                   ,7 ,Improved
210080830058     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830059     ,2025/10/28,          ,2025/11/10,                    ,Fee conveyance                          ,T13097147                               ,1292901                                 ,        ,        ,                                        ,Warranty deed                           ,                                        ,  ,
210080830059     ,2025/09/16,          ,2025/09/16,                    ,Land Court Order (all types)            ,T13042185                               ,                                        ,        ,        ,                                        ,Land Court Order (all types)            ,                                        ,  ,
210080830059     ,2020/06/08,          ,2020/08/14,                    ,Recorded document                       ,T11183321                               ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830059     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830059     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830059     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830059     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830059     ,2005/03/18,   1250000,2005/03/22,                    ,Fee conveyance                          ,3244016                                 ,739491                                  ,        ,        ,1250                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830059     ,2003/02/03,    800000,2003/02/07,                    ,Fee conveyance                          ,2889873                                 ,636487                                  ,        ,        ,800                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830059     ,1997/03/13,    290000,1997/03/21,0000000000          ,Fee conveyance                          ,2371405                                 ,489084                                  ,        ,        ,290.00                                  ,                                        ,Developer sale                          ,8 ,Improved
210080830059     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830060     ,2020/06/08,          ,2020/08/14,                    ,Recorded document                       ,T11183321                               ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830060     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830060     ,2019/01/23,   1450000,2019/01/31,                    ,Fee conveyance                          ,T10622125                               ,1170757                                 ,        ,        ,5800                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830060     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830060     ,2017/11/02,   1375000,2017/11/15,                    ,Fee conveyance                          ,T10180033                               ,1146886                                 ,        ,        ,5500                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830060     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830060     ,2013/04/26,   1400000,2013/05/09,                    ,Fee conveyance                          ,T8529222                                ,1060139                                 ,        ,        ,5600                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830060     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830060     ,2005/06/14,   1360000,2005/06/17,                    ,Fee conveyance                          ,3283792                                 ,754144                                  ,        ,        ,1360                                    ,Warranty deed                           ,Valid Sale                              ,0 ,Improved
210080830060     ,1996/12/10,    375000,1996/12/20,0000000000          ,Fee conveyance                          ,2355170                                 ,484987                                  ,        ,        ,375.00                                  ,                                        ,Developer sale                          ,8 ,Improved
210080830060     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830061     ,2020/06/08,          ,2020/08/14,                    ,Recorded document                       ,T11183321                               ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830061     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830061     ,2018/02/09,          ,2018/02/16,                    ,Fee conveyance                          ,T10273032                               ,1151786                                 ,        ,        ,0                                       ,Apartment deed                          ,                                        ,  ,
210080830061     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830061     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830061     ,2012/04/26,     60000,2012/05/02,                    ,Fee conveyance                          ,T8157046                                ,1041785                                 ,        ,        ,90                                      ,Apartment deed                          ,Related individuals                     ,4 ,Improved
210080830061     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830061     ,2008/03/12,          ,2008/03/28,                    ,Land Court Order (all types)            ,174252                                  ,615283                                  ,        ,        ,                                        ,Land Court Order (all types)            ,                                        ,  ,
210080830061     ,2008/03/07,          ,2008/03/28,                    ,Fee conveyance                          ,3727394                                 ,900954                                  ,        ,        ,0                                       ,Deed                                    ,                                        ,  ,
210080830061     ,2002/06/07,    920000,2002/06/25,                    ,Fee conveyance                          ,2817255                                 ,615283                                  ,        ,        ,920.00                                  ,Warranty deed                           ,                                        ,  ,
210080830061     ,2001/10/09,      1000,2002/10/18,                    ,Fee conveyance                          ,2796610                                 ,609026                                  ,        ,        ,1.28                                    ,Apartment deed                          ,Related individuals                     ,4 ,
210080830061     ,1998/04/18,          ,1998/06/05,0000000000          ,Fee conveyance                          ,2461909                                 ,511244                                  ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
210080830061     ,1996/08/08,    536200,1996/08/15,0000000000          ,A/S on fee                              ,2329901                                 ,440208                                  ,        ,        ,500.00                                  ,                                        ,Developer sale                          ,8 ,Improved
210080830061     ,1994/06/24,    605500,1994/06/29,0000000000          ,Fee conveyance                          ,2159472                                 ,440208                                  ,        ,        ,605.50                                  ,                                        ,Other                                   ,7 ,Improved
210080830061     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830062     ,2025/06/16,   2550000,2025/04/02,                    ,Fee conveyance                          ,T12875074                               ,1282963                                 ,        ,        ,15300                                   ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830062     ,2022/06/16,   2550000,2022/06/20,                    ,Fee conveyance                          ,T11858043                               ,1238957                                 ,        ,        ,15300                                   ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830062     ,2020/06/08,          ,2020/08/14,                    ,Recorded document                       ,T11183321                               ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830062     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830062     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830062     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830062     ,2012/10/25,          ,2012/10/31,                    ,Fee conveyance                          ,T8339353                                ,1050225                                 ,        ,        ,0                                       ,Quitclaim apartment deed                ,                                        ,  ,
210080830062     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830062     ,1998/04/28,    618000,1998/05/01,0000000000          ,Fee conveyance                          ,2453897                                 ,509292                                  ,        ,        ,618.00                                  ,                                        ,Other                                   ,7 ,Improved
210080830062     ,1994/03/02,    651000,1994/03/31,0000000000          ,Fee conveyance                          ,2133261                                 ,434990                                  ,        ,        ,651.00                                  ,                                        ,                                        ,  ,
210080830062     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830063     ,2020/06/08,          ,2020/08/14,                    ,Recorded document                       ,T11183321                               ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830063     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830063     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830063     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830063     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830063     ,1998/09/10,    323200,2000/09/11,                    ,Fee conveyance                          ,2649842                                 ,562,890                                 ,        ,        ,323.20                                  ,Apartment deed                          ,                                        ,  ,
210080830063     ,1997/04/22,    323200,1997/06/02,0000000000          ,Fee conveyance                          ,2384111                                 ,492627                                  ,        ,        ,323.20                                  ,                                        ,Developer sale                          ,8 ,Improved
210080830063     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830064     ,2023/02/01,   2050000,2023/02/06,                    ,Fee conveyance                          ,T12089032                               ,1249635                                 ,        ,        ,12300                                   ,Apartment deed                          ,Other                                   ,2 ,Improved
210080830064     ,2020/06/08,          ,2020/08/14,                    ,Recorded document                       ,T11183321                               ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830064     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830064     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830064     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830064     ,2014/12/22,   1040000,2014/12/26,                    ,Fee conveyance                          ,T9125044                                ,1090033                                 ,        ,        ,4160                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830064     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,Improved
210080830064     ,2003/07/03,    965000,2003/07/15,                    ,Fee conveyance                          ,2959060                                 ,654343                                  ,        ,        ,965                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830064     ,1999/06/01,    425000,1999/06/10,0000000000          ,Fee conveyance                          ,2551072                                 ,533242                                  ,        ,        ,425.00                                  ,                                        ,Valid Sale                              ,0 ,Improved
210080830064     ,1997/03/08,    353500,1997/03/14,0000000000          ,Fee conveyance                          ,2370280                                 ,488741                                  ,        ,        ,353.50                                  ,                                        ,Valid Sale                              ,0 ,Improved
210080830064     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,Improved
210080830065     ,2023/12/19,       100,2023/12/26,                    ,Fee conveyance                          ,T12412017                               ,1262779                                 ,        ,        ,1.5                                     ,Apartment deed                          ,Other                                   ,2 ,
210080830065     ,2023/10/09,   2595000,2023/10/13,                    ,Fee conveyance                          ,T12338093                               ,1259858                                 ,        ,        ,12975                                   ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830065     ,2020/06/08,          ,2020/08/14,                    ,Recorded document                       ,T11183321                               ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830065     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830065     ,2018/01/25,      1000,2018/02/05,                    ,Fee conveyance                          ,T10262033                               ,1151245                                 ,        ,        ,1.5                                     ,Apartment deed                          ,                                        ,  ,
210080830065     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830065     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830065     ,2016/04/15,   1425000,2016/04/20,                    ,Fee conveyance                          ,T9606035                                ,1114917                                 ,        ,        ,5700                                    ,Apartment deed                          ,Unvalidated                             ,9 ,Improved
210080830065     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830065     ,2001/03/07,    745000,2001/03/16,                    ,Fee conveyance                          ,2690222                                 ,576,798                                 ,        ,        ,745.00                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830065     ,2000/03/06,    490000,2000/03/15,0000000000          ,Fee conveyance                          ,2612683                                 ,550,295                                 ,        ,        ,490.00                                  ,                                        ,Valid                                   ,X ,Improved
210080830065     ,1997/02/27,    328250,1997/02/28,0000000000          ,Fee conveyance                          ,2367968                                 ,488161                                  ,        ,        ,328.30                                  ,                                        ,Developer sale                          ,8 ,Improved
210080830065     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830066     ,2020/06/08,          ,2020/08/14,                    ,Recorded document                       ,T11183321                               ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830066     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830066     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830066     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830066     ,2011/04/20,          ,2011/04/25,                    ,Land Court Order (all types)            ,186767                                  ,526749                                  ,        ,        ,                                        ,Land Court Order (all types)            ,Related individuals                     ,4 ,Improved
210080830066     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830066     ,1999/02/19,    425000,1999/02/25,0000000000          ,Fee conveyance                          ,2523749                                 ,486,900                                 ,        ,        ,425.00                                  ,                                        ,Valid                                   ,X ,Improved
210080830066     ,1997/01/14,    353500,1997/01/30,0000000000          ,Fee conveyance                          ,2362909                                 ,486900                                  ,        ,        ,353.50                                  ,                                        ,Developer sale                          ,8 ,Improved
210080830066     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830067     ,2023/01/09,          ,2023/01/17,                    ,Fee conveyance                          ,T12069176                               ,1249013                                 ,        ,        ,                                        ,Limited warranty/apartment deed         ,                                        ,  ,
210080830067     ,2022/11/21,          ,2022/12/06,                    ,Land Court Order (all types)            ,T12027131                               ,                                        ,        ,        ,                                        ,Land Court Order (all types)            ,                                        ,  ,
