scope,tmk,period_start,period_end,total_units,hi_pct,non_hi_pct,unknown_pct,unresolved_units,unresolved_pct,proxy_resolved_units,proxy_resolved_pct,hi_units,non_hi_units,mixed_units,unknown_units,source,notes
tmk,239004082,1997/02/28,1997/03/19,240,7.5000,34.5833,57.9167,139,57.9167,101,42.0833,18,83,0,139,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1997/03/20,1997/04/01,240,7.5000,34.5833,57.9167,139,57.9167,101,42.0833,18,83,0,139,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1997/04/02,1997/04/06,240,7.5000,35.0000,57.5000,138,57.5000,102,42.5000,18,84,0,138,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1997/04/07,1997/05/14,240,7.5000,35.4167,57.0833,137,57.0833,103,42.9167,18,85,0,137,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1997/05/15,1997/05/28,240,7.5000,35.4167,57.0833,137,57.0833,103,42.9167,18,85,0,137,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1997/05/29,1997/07/31,240,7.5000,35.4167,57.0833,137,57.0833,103,42.9167,18,85,0,137,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1997/08/01,1997/08/17,240,7.5000,35.8333,56.6667,136,56.6667,104,43.3333,18,86,0,136,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1997/08/18,1997/08/20,240,7.5000,36.2500,56.2500,135,56.2500,105,43.7500,18,87,0,135,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1997/08/21,1997/09/09,240,7.5000,36.6667,55.8333,134,55.8333,106,44.1667,18,88,0,134,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1997/09/10,1997/10/26,240,7.5000,36.6667,55.8333,134,55.8333,106,44.1667,18,88,0,134,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1997/10/27,1997/12/01,240,7.5000,36.6667,55.8333,134,55.8333,106,44.1667,18,88,0,134,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1997/12/02,1997/12/04,240,7.5000,37.0833,55.4167,133,55.4167,107,44.5833,18,89,0,133,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1997/12/05,1998/01/13,240,7.5000,37.5000,55.0000,132,55.0000,108,45.0000,18,90,0,132,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1998/01/14,1998/02/10,240,7.5000,37.9167,54.5833,131,54.5833,109,45.4167,18,91,0,131,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1998/02/11,1998/02/19,240,7.5000,37.9167,54.5833,131,54.5833,109,45.4167,18,91,0,131,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1998/02/20,1998/03/22,240,7.5000,37.9167,54.5833,131,54.5833,109,45.4167,18,91,0,131,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1998/03/23,1998/03/24,240,7.5000,37.9167,54.5833,131,54.5833,109,45.4167,18,91,0,131,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1998/03/25,1998/04/12,240,7.5000,38.3333,54.1667,130,54.1667,110,45.8333,18,92,0,130,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1998/04/13,1998/04/21,240,7.9167,38.3333,53.7500,129,53.7500,111,46.2500,19,92,0,129,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1998/04/22,1998/05/05,240,7.9167,38.3333,53.7500,129,53.7500,111,46.2500,19,92,0,129,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1998/05/06,1998/05/29,240,7.9167,38.3333,53.7500,129,53.7500,111,46.2500,19,92,0,129,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1998/05/30,1998/06/22,240,7.9167,38.7500,53.3333,128,53.3333,112,46.6667,19,93,0,128,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1998/06/23,1998/07/26,240,7.9167,39.1667,52.9167,127,52.9167,113,47.0833,19,94,0,127,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1998/07/27,1998/08/25,240,7.9167,39.1667,52.9167,127,52.9167,113,47.0833,19,94,0,127,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1998/08/26,1998/09/08,240,7.9167,39.5833,52.5000,126,52.5000,114,47.5000,19,95,0,126,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1998/09/09,1998/10/21,240,7.9167,39.5833,52.5000,126,52.5000,114,47.5000,19,95,0,126,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1998/10/22,1998/11/11,240,7.9167,40.0000,52.0833,125,52.0833,115,47.9167,19,96,0,125,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1998/11/12,1998/12/15,240,7.9167,40.0000,52.0833,125,52.0833,115,47.9167,19,96,0,125,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1998/12/16,1999/01/07,240,7.9167,40.0000,52.0833,125,52.0833,115,47.9167,19,96,0,125,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/01/08,1999/03/02,240,7.9167,40.4167,51.6667,124,51.6667,116,48.3333,19,97,0,124,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/03/03,1999/03/16,240,7.9167,40.4167,51.6667,124,51.6667,116,48.3333,19,97,0,124,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/03/17,1999/03/18,240,8.3333,40.4167,51.2500,123,51.2500,117,48.7500,20,97,0,123,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/03/19,1999/03/22,240,8.7500,40.4167,50.8333,122,50.8333,118,49.1667,21,97,0,122,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/03/23,1999/03/23,240,8.7500,40.8333,50.4167,121,50.4167,119,49.5833,21,98,0,121,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/03/24,1999/03/24,240,8.7500,42.0833,49.1667,118,49.1667,122,50.8333,21,101,0,118,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/03/25,1999/03/25,240,8.7500,42.5000,48.7500,117,48.7500,123,51.2500,21,102,0,117,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/03/26,1999/04/01,240,8.7500,42.9167,48.3333,116,48.3333,124,51.6667,21,103,0,116,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/04/02,1999/04/04,240,8.7500,43.3333,47.9167,115,47.9167,125,52.0833,21,104,0,115,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/04/05,1999/04/05,240,9.1667,43.3333,47.5000,114,47.5000,126,52.5000,22,104,0,114,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/04/06,1999/04/06,240,9.1667,43.3333,47.5000,114,47.5000,126,52.5000,22,104,0,114,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/04/07,1999/04/11,240,9.1667,43.3333,47.5000,113,47.0833,127,52.9167,22,104,0,114,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/04/12,1999/04/22,240,9.1667,43.7500,47.0833,112,46.6667,128,53.3333,22,105,0,113,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/04/23,1999/04/26,240,9.1667,44.1667,46.6667,111,46.2500,129,53.7500,22,106,0,112,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/04/27,1999/04/27,240,9.1667,44.5833,46.2500,110,45.8333,130,54.1667,22,107,0,111,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/04/28,1999/05/11,240,9.1667,44.5833,46.2500,110,45.8333,130,54.1667,22,107,0,111,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/05/12,1999/05/31,240,9.1667,45.0000,45.8333,109,45.4167,131,54.5833,22,108,0,110,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/06/01,1999/06/16,240,9.1667,45.0000,45.8333,109,45.4167,131,54.5833,22,108,0,110,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/06/17,1999/06/22,240,9.1667,45.0000,45.8333,109,45.4167,131,54.5833,22,108,0,110,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/06/23,1999/06/25,240,9.1667,45.0000,45.8333,109,45.4167,131,54.5833,22,108,0,110,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/06/26,1999/07/16,240,9.1667,45.0000,45.8333,109,45.4167,131,54.5833,22,108,0,110,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/07/17,1999/07/31,240,9.1667,45.0000,45.8333,109,45.4167,131,54.5833,22,108,0,110,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/08/01,1999/08/01,240,9.1667,45.0000,45.8333,109,45.4167,131,54.5833,22,108,0,110,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/08/02,1999/08/02,240,9.1667,45.0000,45.8333,109,45.4167,131,54.5833,22,108,0,110,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/08/03,1999/08/08,240,9.1667,45.0000,45.8333,109,45.4167,131,54.5833,22,108,0,110,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/08/09,1999/08/12,240,9.1667,45.0000,45.8333,109,45.4167,131,54.5833,22,108,0,110,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/08/13,1999/08/22,240,9.1667,45.0000,45.8333,109,45.4167,131,54.5833,22,108,0,110,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/08/23,1999/08/26,240,9.1667,45.0000,45.8333,109,45.4167,131,54.5833,22,108,0,110,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/08/27,1999/09/02,240,9.1667,45.4167,45.4167,108,45.0000,132,55.0000,22,109,0,109,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/09/03,1999/09/09,240,9.1667,45.8333,45.0000,107,44.5833,133,55.4167,22,110,0,108,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/09/10,1999/09/14,240,9.1667,46.2500,44.5833,106,44.1667,134,55.8333,22,111,0,107,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/09/15,1999/09/15,240,9.1667,46.2500,44.5833,106,44.1667,134,55.8333,22,111,0,107,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/09/16,1999/09/29,240,9.1667,46.2500,44.5833,106,44.1667,134,55.8333,22,111,0,107,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/09/30,1999/10/01,240,9.1667,46.6667,44.1667,105,43.7500,135,56.2500,22,112,0,106,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/10/02,1999/10/05,240,9.1667,47.0833,43.7500,104,43.3333,136,56.6667,22,113,0,105,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/10/06,1999/10/17,240,9.1667,47.5000,43.3333,103,42.9167,137,57.0833,22,114,0,104,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/10/18,1999/10/31,240,9.1667,47.5000,43.3333,103,42.9167,137,57.0833,22,114,0,104,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/11/01,1999/12/02,240,9.1667,47.5000,43.3333,103,42.9167,137,57.0833,22,114,0,104,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/12/03,1999/12/05,240,10.0000,47.5000,42.5000,101,42.0833,139,57.9167,24,114,0,102,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/12/06,1999/12/06,240,10.0000,47.5000,42.5000,101,42.0833,139,57.9167,24,114,0,102,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/12/07,1999/12/09,240,10.0000,47.9167,42.0833,100,41.6667,140,58.3333,24,115,0,101,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/12/10,1999/12/12,240,10.0000,49.1667,40.8333,97,40.4167,143,59.5833,24,118,0,98,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/12/13,1999/12/13,240,10.4167,50.0000,39.5833,94,39.1667,146,60.8333,25,120,0,95,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/12/14,1999/12/21,240,10.4167,50.4167,39.1667,93,38.7500,147,61.2500,25,121,0,94,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/12/22,1999/12/29,240,10.4167,50.8333,38.7500,92,38.3333,148,61.6667,25,122,0,93,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,1999/12/30,2000/01/05,240,10.4167,51.2500,38.3333,91,37.9167,149,62.0833,25,123,0,92,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/01/06,2000/01/18,240,10.4167,51.2500,38.3333,91,37.9167,149,62.0833,25,123,0,92,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/01/19,2000/01/20,240,10.4167,51.6667,37.9167,90,37.5000,150,62.5000,25,124,0,91,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/01/21,2000/01/30,240,10.4167,52.0833,37.5000,89,37.0833,151,62.9167,25,125,0,90,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/01/31,2000/02/09,240,10.4167,52.0833,37.5000,89,37.0833,151,62.9167,25,125,0,90,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/02/10,2000/02/11,240,10.8333,52.0833,37.0833,88,36.6667,152,63.3333,26,125,0,89,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/02/12,2000/02/21,240,10.8333,52.0833,37.0833,88,36.6667,152,63.3333,26,125,0,89,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/02/22,2000/03/02,240,10.8333,52.5000,36.6667,87,36.2500,153,63.7500,26,126,0,88,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/03/03,2000/03/07,240,10.8333,52.5000,36.6667,87,36.2500,153,63.7500,26,126,0,88,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/03/08,2000/03/08,240,10.8333,52.5000,36.6667,87,36.2500,153,63.7500,26,126,0,88,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/03/09,2000/03/09,240,10.8333,52.5000,36.6667,87,36.2500,153,63.7500,26,126,0,88,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/03/10,2000/03/14,240,10.8333,52.5000,36.6667,87,36.2500,153,63.7500,26,126,0,88,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/03/15,2000/03/15,240,10.8333,52.9167,36.2500,86,35.8333,154,64.1667,26,127,0,87,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/03/16,2000/03/23,240,10.8333,53.3333,35.8333,85,35.4167,155,64.5833,26,128,0,86,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/03/24,2000/03/30,240,10.8333,53.3333,35.8333,85,35.4167,155,64.5833,26,128,0,86,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/03/31,2000/04/19,240,10.8333,53.3333,35.8333,85,35.4167,155,64.5833,26,128,0,86,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/04/20,2000/04/25,240,10.8333,53.7500,35.4167,84,35.0000,156,65.0000,26,129,0,85,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/04/26,2000/05/08,240,10.8333,53.7500,35.4167,84,35.0000,156,65.0000,26,129,0,85,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/05/09,2000/05/15,240,10.8333,54.1667,35.0000,83,34.5833,157,65.4167,26,130,0,84,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/05/16,2000/05/23,240,10.8333,54.1667,35.0000,83,34.5833,157,65.4167,26,130,0,84,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/05/24,2000/05/30,240,10.8333,54.1667,35.0000,83,34.5833,157,65.4167,26,130,0,84,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/05/31,2000/05/31,240,10.8333,54.5833,34.5833,82,34.1667,158,65.8333,26,131,0,83,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/06/01,2000/06/11,240,10.8333,54.5833,34.5833,82,34.1667,158,65.8333,26,131,0,83,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/06/12,2000/06/18,240,10.8333,54.5833,34.5833,82,34.1667,158,65.8333,26,131,0,83,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/06/19,2000/07/25,240,10.8333,54.5833,34.5833,82,34.1667,158,65.8333,26,131,0,83,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/07/26,2000/08/10,240,10.8333,54.5833,34.5833,82,34.1667,158,65.8333,26,131,0,83,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/08/11,2000/08/13,240,10.8333,54.5833,34.5833,82,34.1667,158,65.8333,26,131,0,83,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/08/14,2000/08/17,240,10.8333,54.5833,34.5833,82,34.1667,158,65.8333,26,131,0,83,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/08/18,2000/08/18,240,10.8333,55.0000,34.1667,81,33.7500,159,66.2500,26,132,0,82,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/08/19,2000/08/20,240,10.8333,55.4167,33.7500,80,33.3333,160,66.6667,26,133,0,81,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/08/21,2000/08/21,240,10.8333,56.6667,32.5000,77,32.0833,163,67.9167,26,136,0,78,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/08/22,2000/08/22,240,11.4583,58.1250,30.4167,72,30.0000,168,70.0000,27,139,1,73,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/08/23,2000/08/24,240,11.8750,58.5417,29.5833,70,29.1667,170,70.8333,28,140,1,71,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/08/25,2000/08/25,240,11.8750,58.9583,29.1667,69,28.7500,171,71.2500,28,141,1,70,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/08/26,2000/08/28,240,11.8750,59.3750,28.7500,68,28.3333,172,71.6667,28,142,1,69,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/08/29,2000/08/31,240,12.2917,59.3750,28.3333,67,27.9167,173,72.0833,29,142,1,68,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/09/01,2000/09/01,240,12.7083,60.6250,26.6667,63,26.2500,177,73.7500,30,145,1,64,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/09/02,2000/09/06,240,12.7083,61.0417,26.2500,62,25.8333,178,74.1667,30,146,1,63,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/09/07,2000/09/07,240,13.1250,61.0417,25.8333,61,25.4167,179,74.5833,31,146,1,62,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/09/08,2000/09/11,240,13.1250,61.4583,25.4167,60,25.0000,180,75.0000,31,147,1,61,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/09/12,2000/09/12,240,13.1250,61.8750,25.0000,59,24.5833,181,75.4167,31,148,1,60,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/09/13,2000/09/13,240,13.1250,62.2917,24.5833,58,24.1667,182,75.8333,31,149,1,59,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/09/14,2000/09/22,240,13.1250,63.1250,23.7500,56,23.3333,184,76.6667,31,151,1,57,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/09/23,2000/09/25,240,13.1250,63.1250,23.7500,56,23.3333,184,76.6667,31,151,1,57,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/09/26,2000/09/28,240,13.1250,63.5417,23.3333,55,22.9167,185,77.0833,31,152,1,56,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/09/29,2000/10/09,240,13.1250,63.9583,22.9167,54,22.5000,186,77.5000,31,153,1,55,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/10/10,2000/10/17,240,13.1250,63.9583,22.9167,54,22.5000,186,77.5000,31,153,1,55,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/10/18,2000/10/23,240,13.1250,64.3750,22.5000,53,22.0833,187,77.9167,31,154,1,54,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/10/24,2000/10/29,240,13.1250,64.3750,22.5000,53,22.0833,187,77.9167,31,154,1,54,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004082,2000/10/30,2000/11/09,240,13.1250,64.7917,22.0833,52,21.6667,188,78.3333,31,155,1,53,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
