scope,tmk,year,building_value_bucket,units_in_bucket,transfer_count,priced_sale_count,median_price,mean_price,median_price_yoy_pct,price_index,notes
tmk,221008083,1997,1976200,5,1,1,340000,340000,-38.5172,51.8293,
tmk,221008083,1998,1976200,5,3,3,439000,495667,29.1176,66.9207,
tmk,221008083,1999,1976200,5,0,0,,,,,no transfers
tmk,221008083,2000,1976200,5,1,1,700000,700000,,106.7073,
tmk,221008083,2001,1976200,5,0,0,,,,,no transfers
tmk,221008083,2002,1976200,5,1,1,740000,740000,,112.8049,
tmk,221008083,2003,1976200,5,0,0,,,,,no transfers
tmk,221008083,2004,1976200,5,0,0,,,,,no transfers
tmk,221008083,2005,1976200,5,0,0,,,,,no transfers
tmk,221008083,2006,1976200,5,1,0,,,,,transfers without arm's-length price
tmk,221008083,2007,1976200,5,0,0,,,,,no transfers
tmk,221008083,2008,1976200,5,1,0,,,,,transfers without arm's-length price
tmk,221008083,2009,1976200,5,1,1,1715000,1715000,,261.4329,
tmk,221008083,2010,1976200,5,0,0,,,,,no transfers
tmk,221008083,2011,1976200,5,0,0,,,,,no transfers
tmk,221008083,2012,1976200,5,1,0,,,,,transfers without arm's-length price
tmk,221008083,2013,1976200,5,0,0,,,,,no transfers
tmk,221008083,2014,1976200,5,0,0,,,,,no transfers
tmk,221008083,2015,1976200,5,1,0,,,,,transfers without arm's-length price
tmk,221008083,2016,1976200,5,1,1,1400000,1400000,,213.4146,
tmk,221008083,2017,1976200,5,0,0,,,,,no transfers
tmk,221008083,2018,1976200,5,0,0,,,,,no transfers
tmk,221008083,2019,1976200,5,0,0,,,,,no transfers
tmk,221008083,2020,1976200,5,0,0,,,,,no transfers
tmk,221008083,2021,1976200,5,0,0,,,,,no transfers
tmk,221008083,2022,1976200,5,1,1,2550000,2550000,,388.7195,
tmk,221008083,2023,1976200,5,0,0,,,,,no transfers
tmk,221008083,2024,1976200,5,1,1,2250000,2250000,,342.9878,
tmk,221008083,2025,1976200,5,1,1,2550000,2550000,13.3333,388.7195,
tmk,221008083,2026,1976200,5,0,0,,,,,no transfers
tmk,221008083,1992,894200,3,0,0,,,,,no transfers
tmk,221008083,1993,894200,3,0,0,,,,,no transfers
tmk,221008083,1994,894200,3,1,1,252000,252000,,100.0000,
tmk,221008083,1995,894200,3,0,0,,,,,no transfers
tmk,221008083,1996,894200,3,1,1,222200,222200,,88.1746,
tmk,221008083,1997,894200,3,1,1,222200,222200,0.0000,88.1746,
tmk,221008083,1998,894200,3,0,0,,,,,no transfers
tmk,221008083,1999,894200,3,1,1,269000,269000,,106.7460,
tmk,221008083,2000,894200,3,0,0,,,,,no transfers
tmk,221008083,2001,894200,3,0,0,,,,,no transfers
tmk,221008083,2002,894200,3,0,0,,,,,no transfers
tmk,221008083,2003,894200,3,0,0,,,,,no transfers
tmk,221008083,2004,894200,3,0,0,,,,,no transfers
tmk,221008083,2005,894200,3,1,0,,,,,transfers without arm's-length price
tmk,221008083,2006,894200,3,0,0,,,,,no transfers
tmk,221008083,2007,894200,3,0,0,,,,,no transfers
tmk,221008083,2008,894200,3,0,0,,,,,no transfers
tmk,221008083,2009,894200,3,0,0,,,,,no transfers
tmk,221008083,2010,894200,3,0,0,,,,,no transfers
tmk,221008083,2011,894200,3,0,0,,,,,no transfers
tmk,221008083,2012,894200,3,0,0,,,,,no transfers
tmk,221008083,2013,894200,3,0,0,,,,,no transfers
tmk,221008083,2014,894200,3,1,1,750000,750000,,297.6190,
tmk,221008083,2015,894200,3,0,0,,,,,no transfers
tmk,221008083,2016,894200,3,1,1,815000,815000,,323.4127,
tmk,221008083,2017,894200,3,0,0,,,,,no transfers
tmk,221008083,2018,894200,3,1,0,,,,,transfers without arm's-length price
tmk,221008083,2019,894200,3,1,0,,,,,transfers without arm's-length price
tmk,221008083,2020,894200,3,0,0,,,,,no transfers
tmk,221008083,2021,894200,3,0,0,,,,,no transfers
tmk,221008083,2022,894200,3,0,0,,,,,no transfers
tmk,221008083,2023,894200,3,0,0,,,,,no transfers
tmk,221008083,2024,894200,3,0,0,,,,,no transfers
tmk,221008083,2025,894200,3,0,0,,,,,no transfers
tmk,221008083,2026,894200,3,1,1,1250000,1250000,,496.0317,
tmk,221008083,1992,901200,5,0,0,,,,,no transfers
tmk,221008083,1993,901200,5,0,0,,,,,no transfers
tmk,221008083,1994,901200,5,0,0,,,,,no transfers
tmk,221008083,1995,901200,5,0,0,,,,,no transfers
tmk,221008083,1996,901200,5,0,0,,,,,no transfers
tmk,221008083,1997,901200,5,5,5,186850,186850,,100.0000,
tmk,221008083,1998,901200,5,0,0,,,,,no transfers
tmk,221008083,1999,901200,5,2,2,265000,265000,,141.8250,
tmk,221008083,2000,901200,5,0,0,,,,,no transfers
tmk,221008083,2001,901200,5,1,1,325000,325000,,173.9363,
tmk,221008083,2002,901200,5,0,0,,,,,no transfers
tmk,221008083,2003,901200,5,1,1,435000,435000,,232.8071,
tmk,221008083,2004,901200,5,1,1,558750,558750,28.4483,299.0367,
tmk,221008083,2005,901200,5,0,0,,,,,no transfers
tmk,221008083,2006,901200,5,0,0,,,,,no transfers
tmk,221008083,2007,901200,5,2,1,830000,830000,,444.2066,
tmk,221008083,2008,901200,5,0,0,,,,,no transfers
tmk,221008083,2009,901200,5,0,0,,,,,no transfers
tmk,221008083,2010,901200,5,0,0,,,,,no transfers
tmk,221008083,2011,901200,5,0,0,,,,,no transfers
tmk,221008083,2012,901200,5,0,0,,,,,no transfers
tmk,221008083,2013,901200,5,1,1,599000,599000,,320.5780,
tmk,221008083,2014,901200,5,0,0,,,,,no transfers
tmk,221008083,2015,901200,5,1,1,687500,687500,,367.9422,
tmk,221008083,2016,901200,5,0,0,,,,,no transfers
tmk,221008083,2017,901200,5,0,0,,,,,no transfers
tmk,221008083,2018,901200,5,0,0,,,,,no transfers
tmk,221008083,2019,901200,5,0,0,,,,,no transfers
tmk,221008083,2020,901200,5,2,2,747000,747000,,399.7859,
tmk,221008083,2021,901200,5,0,0,,,,,no transfers
tmk,221008083,2022,901200,5,0,0,,,,,no transfers
tmk,221008083,2023,901200,5,0,0,,,,,no transfers
tmk,221008083,2024,901200,5,2,0,,,,,transfers without arm's-length price
tmk,221008083,2025,901200,5,0,0,,,,,no transfers
tmk,221008083,2026,901200,5,0,0,,,,,no transfers
tmk,221008083,1992,923200,3,0,0,,,,,no transfers
tmk,221008083,1993,923200,3,0,0,,,,,no transfers
tmk,221008083,1994,923200,3,0,0,,,,,no transfers
tmk,221008083,1995,923200,3,0,0,,,,,no transfers
tmk,221008083,1996,923200,3,0,0,,,,,no transfers
tmk,221008083,1997,923200,3,3,3,196950,198783,,100.0000,
tmk,221008083,1998,923200,3,0,0,,,,,no transfers
tmk,221008083,1999,923200,3,0,0,,,,,no transfers
tmk,221008083,2000,923200,3,2,1,330000,330000,,167.5552,
tmk,221008083,2001,923200,3,0,0,,,,,no transfers
tmk,221008083,2002,923200,3,0,0,,,,,no transfers
tmk,221008083,2003,923200,3,1,0,,,,,transfers without arm's-length price
tmk,221008083,2004,923200,3,1,1,630000,630000,,319.8781,
tmk,221008083,2005,923200,3,1,1,720000,720000,14.2857,365.5750,
tmk,221008083,2006,923200,3,3,1,810000,810000,12.5000,411.2719,
tmk,221008083,2007,923200,3,2,1,815000,815000,0.6173,413.8106,
tmk,221008083,2008,923200,3,0,0,,,,,no transfers
tmk,221008083,2009,923200,3,1,1,670000,670000,,340.1879,
tmk,221008083,2010,923200,3,0,0,,,,,no transfers
tmk,221008083,2011,923200,3,0,0,,,,,no transfers
tmk,221008083,2012,923200,3,1,1,640000,640000,,324.9556,
tmk,221008083,2013,923200,3,0,0,,,,,no transfers
tmk,221008083,2014,923200,3,0,0,,,,,no transfers
tmk,221008083,2015,923200,3,0,0,,,,,no transfers
tmk,221008083,2016,923200,3,1,1,685000,685000,,347.8040,
tmk,221008083,2017,923200,3,0,0,,,,,no transfers
tmk,221008083,2018,923200,3,0,0,,,,,no transfers
tmk,221008083,2019,923200,3,0,0,,,,,no transfers
tmk,221008083,2020,923200,3,0,0,,,,,no transfers
tmk,221008083,2021,923200,3,1,1,835000,835000,,423.9655,
tmk,221008083,2022,923200,3,0,0,,,,,no transfers
tmk,221008083,2023,923200,3,0,0,,,,,no transfers
tmk,221008083,2024,923200,3,0,0,,,,,no transfers
tmk,221008083,2025,923200,3,0,0,,,,,no transfers
tmk,221008083,2026,923200,3,0,0,,,,,no transfers
tmk,221008083,1992,938900,1,0,0,,,,,no transfers
tmk,221008083,1993,938900,1,0,0,,,,,no transfers
tmk,221008083,1994,938900,1,0,0,,,,,no transfers
tmk,221008083,1995,938900,1,0,0,,,,,no transfers
tmk,221008083,1996,938900,1,0,0,,,,,no transfers
tmk,221008083,1997,938900,1,1,1,219900,219900,,100.0000,
tmk,221008083,1998,938900,1,0,0,,,,,no transfers
tmk,221008083,1999,938900,1,2,1,255900,255900,,116.3711,
tmk,221008083,2000,938900,1,0,0,,,,,no transfers
tmk,221008083,2001,938900,1,0,0,,,,,no transfers
tmk,221008083,2002,938900,1,0,0,,,,,no transfers
tmk,221008083,2003,938900,1,0,0,,,,,no transfers
tmk,221008083,2004,938900,1,0,0,,,,,no transfers
tmk,221008083,2005,938900,1,0,0,,,,,no transfers
tmk,221008083,2006,938900,1,0,0,,,,,no transfers
tmk,221008083,2007,938900,1,0,0,,,,,no transfers
tmk,221008083,2008,938900,1,1,1,35733,35733,,16.2497,
tmk,221008083,2009,938900,1,0,0,,,,,no transfers
tmk,221008083,2010,938900,1,0,0,,,,,no transfers
tmk,221008083,2011,938900,1,1,0,,,,,transfers without arm's-length price
tmk,221008083,2012,938900,1,0,0,,,,,no transfers
tmk,221008083,2013,938900,1,0,0,,,,,no transfers
tmk,221008083,2014,938900,1,1,1,710000,710000,,322.8740,
tmk,221008083,2015,938900,1,0,0,,,,,no transfers
tmk,221008083,2016,938900,1,0,0,,,,,no transfers
tmk,221008083,2017,938900,1,0,0,,,,,no transfers
tmk,221008083,2018,938900,1,0,0,,,,,no transfers
tmk,221008083,2019,938900,1,0,0,,,,,no transfers
tmk,221008083,2020,938900,1,0,0,,,,,no transfers
tmk,221008083,2021,938900,1,0,0,,,,,no transfers
tmk,221008083,2022,938900,1,0,0,,,,,no transfers
tmk,221008083,2023,938900,1,0,0,,,,,no transfers
tmk,221008083,2024,938900,1,0,0,,,,,no transfers
tmk,221008083,2025,938900,1,0,0,,,,,no transfers
tmk,221008083,2026,938900,1,0,0,,,,,no transfers
tmk,221008083,1992,946300,1,0,0,,,,,no transfers
tmk,221008083,1993,946300,1,0,0,,,,,no transfers
tmk,221008083,1994,946300,1,0,0,,,,,no transfers
tmk,221008083,1995,946300,1,0,0,,,,,no transfers
tmk,221008083,1996,946300,1,0,0,,,,,no transfers
tmk,221008083,1997,946300,1,1,1,237350,237350,,100.0000,
tmk,221008083,1998,946300,1,0,0,,,,,no transfers
tmk,221008083,1999,946300,1,1,1,319000,319000,,134.4007,
tmk,221008083,2000,946300,1,0,0,,,,,no transfers
tmk,221008083,2001,946300,1,0,0,,,,,no transfers
tmk,221008083,2002,946300,1,0,0,,,,,no transfers
tmk,221008083,2003,946300,1,0,0,,,,,no transfers
tmk,221008083,2004,946300,1,1,0,,,,,transfers without arm's-length price
tmk,221008083,2005,946300,1,0,0,,,,,no transfers
tmk,221008083,2006,946300,1,0,0,,,,,no transfers
tmk,221008083,2007,946300,1,0,0,,,,,no transfers
tmk,221008083,2008,946300,1,0,0,,,,,no transfers
tmk,221008083,2009,946300,1,0,0,,,,,no transfers
tmk,221008083,2010,946300,1,0,0,,,,,no transfers
tmk,221008083,2011,946300,1,0,0,,,,,no transfers
tmk,221008083,2012,946300,1,0,0,,,,,no transfers
tmk,221008083,2013,946300,1,0,0,,,,,no transfers
tmk,221008083,2014,946300,1,0,0,,,,,no transfers
tmk,221008083,2015,946300,1,0,0,,,,,no transfers
tmk,221008083,2016,946300,1,0,0,,,,,no transfers
tmk,221008083,2017,946300,1,0,0,,,,,no transfers
tmk,221008083,2018,946300,1,0,0,,,,,no transfers
tmk,221008083,2019,946300,1,1,1,800000,800000,,337.0550,
tmk,221008083,2020,946300,1,0,0,,,,,no transfers
tmk,221008083,2021,946300,1,0,0,,,,,no transfers
tmk,221008083,2022,946300,1,0,0,,,,,no transfers
tmk,221008083,2023,946300,1,0,0,,,,,no transfers
tmk,221008083,2024,946300,1,0,0,,,,,no transfers
tmk,221008083,2025,946300,1,0,0,,,,,no transfers
tmk,221008083,2026,946300,1,0,0,,,,,no transfers
tmk,221008083,1992,960600,3,0,0,,,,,no transfers
tmk,221008083,1993,960600,3,1,1,425000,425000,,100.0000,
tmk,221008083,1994,960600,3,2,2,278250,278250,-34.5294,65.4706,
tmk,221008083,1995,960600,3,0,0,,,,,no transfers
tmk,221008083,1996,960600,3,0,0,,,,,no transfers
tmk,221008083,1997,960600,3,0,0,,,,,no transfers
tmk,221008083,1998,960600,3,0,0,,,,,no transfers
tmk,221008083,1999,960600,3,0,0,,,,,no transfers
tmk,221008083,2000,960600,3,1,1,389000,389000,,91.5294,
tmk,221008083,2001,960600,3,0,0,,,,,no transfers
tmk,221008083,2002,960600,3,0,0,,,,,no transfers
tmk,221008083,2003,960600,3,1,1,450000,450000,,105.8824,
tmk,221008083,2004,960600,3,1,0,,,,,transfers without arm's-length price
tmk,221008083,2005,960600,3,0,0,,,,,no transfers
tmk,221008083,2006,960600,3,1,1,850000,850000,,200.0000,
tmk,221008083,2007,960600,3,0,0,,,,,no transfers
tmk,221008083,2008,960600,3,1,1,800000,800000,,188.2353,
tmk,221008083,2009,960600,3,0,0,,,,,no transfers
tmk,221008083,2010,960600,3,2,1,650000,650000,,152.9412,
tmk,221008083,2011,960600,3,0,0,,,,,no transfers
tmk,221008083,2012,960600,3,0,0,,,,,no transfers
tmk,221008083,2013,960600,3,0,0,,,,,no transfers
tmk,221008083,2014,960600,3,0,0,,,,,no transfers
tmk,221008083,2015,960600,3,0,0,,,,,no transfers
tmk,221008083,2016,960600,3,0,0,,,,,no transfers
tmk,221008083,2017,960600,3,1,1,726500,726500,,170.9412,
tmk,221008083,2018,960600,3,1,1,740000,740000,1.8582,174.1176,
tmk,221008083,2019,960600,3,0,0,,,,,no transfers
tmk,221008083,2020,960600,3,0,0,,,,,no transfers
tmk,221008083,2021,960600,3,0,0,,,,,no transfers
tmk,221008083,2022,960600,3,0,0,,,,,no transfers
tmk,221008083,2023,960600,3,0,0,,,,,no transfers
tmk,221008083,2024,960600,3,0,0,,,,,no transfers
tmk,221008083,2025,960600,3,0,0,,,,,no transfers
tmk,221008083,2026,960600,3,0,0,,,,,no transfers
tmk,221008083,1992,968200,2,0,0,,,,,no transfers
tmk,221008083,1993,968200,2,0,0,,,,,no transfers
tmk,221008083,1994,968200,2,0,0,,,,,no transfers
tmk,221008083,1995,968200,2,1,1,273000,273000,,100.0000,
tmk,221008083,1996,968200,2,0,0,,,,,no transfers
tmk,221008083,1997,968200,2,1,1,212100,212100,,77.6923,
tmk,221008083,1998,968200,2,1,0,,,,,transfers without arm's-length price
tmk,221008083,1999,968200,2,0,0,,,,,no transfers
tmk,221008083,2000,968200,2,0,0,,,,,no transfers
tmk,221008083,2001,968200,2,1,1,415000,415000,,152.0147,
tmk,221008083,2002,968200,2,0,0,,,,,no transfers
tmk,221008083,2003,968200,2,0,0,,,,,no transfers
tmk,221008083,2004,968200,2,0,0,,,,,no transfers
tmk,221008083,2005,968200,2,0,0,,,,,no transfers
tmk,221008083,2006,968200,2,0,0,,,,,no transfers
tmk,221008083,2007,968200,2,0,0,,,,,no transfers
tmk,221008083,2008,968200,2,0,0,,,,,no transfers
tmk,221008083,2009,968200,2,0,0,,,,,no transfers
tmk,221008083,2010,968200,2,0,0,,,,,no transfers
tmk,221008083,2011,968200,2,0,0,,,,,no transfers
tmk,221008083,2012,968200,2,0,0,,,,,no transfers
tmk,221008083,2013,968200,2,0,0,,,,,no transfers
tmk,221008083,2014,968200,2,0,0,,,,,no transfers
tmk,221008083,2015,968200,2,0,0,,,,,no transfers
tmk,221008083,2016,968200,2,0,0,,,,,no transfers
tmk,221008083,2017,968200,2,0,0,,,,,no transfers
tmk,221008083,2018,968200,2,1,0,,,,,transfers without arm's-length price
tmk,221008083,2019,968200,2,1,1,800000,800000,,293.0403,
tmk,221008083,2020,968200,2,0,0,,,,,no transfers
tmk,221008083,2021,968200,2,0,0,,,,,no transfers
tmk,221008083,2022,968200,2,0,0,,,,,no transfers
tmk,221008083,2023,968200,2,0,0,,,,,no transfers
tmk,221008083,2024,968200,2,0,0,,,,,no transfers
tmk,221008083,2025,968200,2,0,0,,,,,no transfers
tmk,221008083,2026,968200,2,0,0,,,,,no transfers
