scope,tmk,period_start,period_end,total_units,hi_pct,non_hi_pct,unknown_pct,unresolved_units,unresolved_pct,proxy_resolved_units,proxy_resolved_pct,hi_units,non_hi_units,mixed_units,unknown_units,source,notes
collective,,2004/11/02,2004/11/02,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2004/11/03,2004/12/01,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2004/12/02,2004/12/05,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2004/12/06,2004/12/15,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2004/12/16,2005/01/25,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2005/01/26,2005/02/09,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2005/02/10,2005/02/14,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2005/02/15,2005/02/15,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2005/02/16,2005/02/24,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2005/02/25,2005/03/15,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2005/03/16,2005/03/17,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2005/03/18,2005/03/21,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2005/03/22,2005/03/30,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2005/03/31,2005/05/04,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2005/05/05,2005/06/13,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2005/06/14,2005/09/28,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2005/09/29,2005/10/04,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2005/10/05,2005/10/13,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2005/10/14,2005/10/23,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2005/10/24,2005/12/04,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2005/12/05,2005/12/29,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2005/12/30,2006/01/22,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2006/01/23,2006/02/08,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2006/02/09,2006/02/20,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2006/02/21,2006/03/13,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2006/03/14,2006/03/21,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2006/03/22,2006/04/06,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2006/04/07,2006/05/07,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2006/05/08,2006/06/06,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2006/06/07,2006/06/20,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2006/06/21,2006/06/28,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2006/06/29,2006/07/04,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2006/07/05,2006/08/09,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2006/08/10,2006/08/20,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2006/08/21,2006/12/20,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2006/12/21,2007/01/04,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2007/01/05,2007/01/14,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2007/01/15,2007/02/01,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2007/02/02,2007/02/13,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2007/02/14,2007/02/21,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2007/02/22,2007/03/19,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2007/03/20,2007/05/14,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2007/05/15,2007/08/31,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2007/09/01,2007/10/23,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2007/10/24,2007/10/28,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2007/10/29,2007/11/04,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2007/11/05,2007/11/05,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2007/11/06,2007/11/28,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2007/11/29,2007/12/03,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2007/12/04,2008/02/14,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2008/02/15,2008/02/24,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2008/02/25,2008/03/06,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2008/03/07,2008/03/31,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2008/04/01,2008/05/27,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2008/05/28,2008/06/02,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2008/06/03,2008/06/15,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2008/06/16,2008/06/19,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2008/06/20,2008/08/21,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2008/08/22,2008/10/02,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2008/10/03,2008/12/30,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2008/12/31,2009/02/23,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2009/02/24,2009/02/25,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2009/02/26,2009/03/19,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2009/03/20,2009/04/28,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2009/04/29,2009/05/26,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2009/05/27,2009/06/11,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2009/06/12,2009/06/18,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2009/06/19,2009/10/11,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2009/10/12,2009/10/20,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2009/10/21,2009/10/29,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2009/10/30,2010/01/26,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2010/01/27,2010/04/13,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2010/04/14,2010/04/22,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2010/04/23,2010/04/29,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2010/04/30,2010/06/21,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2010/06/22,2010/06/30,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2010/07/01,2010/08/18,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2010/08/19,2010/08/30,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2010/08/31,2010/12/26,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2010/12/27,2011/04/20,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2011/04/21,2011/04/21,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2011/04/22,2011/07/07,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2011/07/08,2011/07/11,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2011/07/12,2011/08/02,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2011/08/03,2011/11/28,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2011/11/29,2011/12/06,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2011/12/07,2012/02/21,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2012/02/22,2012/02/23,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2012/02/24,2012/03/18,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2012/03/19,2012/04/25,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2012/04/26,2012/10/17,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2012/10/18,2012/10/18,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2012/10/19,2012/10/24,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2012/10/25,2012/10/25,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2012/10/26,2012/11/13,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2012/11/14,2012/11/15,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2012/11/16,2012/12/10,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2012/12/11,2013/01/16,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2013/01/17,2013/02/04,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2013/02/05,2013/03/04,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2013/03/05,2013/03/18,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2013/03/19,2013/03/19,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2013/03/20,2013/04/24,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2013/04/25,2013/04/25,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2013/04/26,2013/04/28,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2013/04/29,2013/05/24,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2013/05/25,2013/07/01,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2013/07/02,2013/07/14,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2013/07/15,2013/08/19,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2013/08/20,2013/09/04,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2013/09/05,2013/10/17,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2013/10/18,2013/11/14,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2013/11/15,2013/12/10,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2013/12/11,2013/12/25,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2013/12/26,2014/01/23,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2014/01/24,2014/02/09,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
